name,mjd,freq,bw,tobs,dt,df,betaeta,betaetaerr
s080902_041130.rf.pcm.dynspec,54711.175115582526,1368.94,230.5,3839.98,60.0,0.125,5973.807449802391,4233.170377699191
s081011_051901.rf.pcm.dynspec,54750.22210632217,1368.94,230.5,3839.98,60.0,0.125,14485.408661043706,6732.121272049403
s081015_025759.rf.pcm.dynspec,54754.124074020874,1368.88,230.5,3839.98,60.0,0.25,1182.719207295592,152.78612374342623
s081026_090541.rf.pcm.dynspec,54765.37951376753,1368.88,230.5,3419.98,60.0,0.25,3968.1334743755465,682.4896489705127
s081113_203209.rf.pcm.dynspec,54783.85613405838,1394.62,179.12,2159.99,60.0,0.125,9722.962594920438,4865.434297374375
s081214_183809.rf.pcm.dynspec,54814.776967519334,1368.88,230.5,3839.99,60.0,0.25,15954.145997379674,6400.3455855392385
s081230_172121.rf.pcm.dynspec,54830.723726763536,1368.94,230.5,3839.99,60.0,0.125,2859.3596229326995,361.16123413050286
s081231_040531.rf.pcm.dynspec,54831.17106458398,1368.94,230.5,3839.99,60.0,0.125,5622.678900283697,1926.334803137784
s090124_154831.rf.pcm.dynspec,54855.659259052074,1368.94,230.5,3839.99,60.0,0.125,3357.4231561002844,2240.2725015149563
s090210_174650.rf.pcm.dynspec,54872.741319216075,1368.94,230.5,3539.99,60.0,0.125,5737.352013054994,1849.6693425876329
s090409_184949.rf.pcm.dynspec,54930.785069346435,1368.94,230.5,1859.99,60.0,0.125,1426.7917738393244,417.2998908000194
s090424_213603.rf.pcm.dynspec,54945.90057852038,1368.88,230.5,2099.99,60.0,0.25,18005.55525087958,5781.908811919652
s090701_064452.rf.pcm.dynspec,55013.28171261653,1368.94,230.5,3840.0,60.0,0.125,2378.0080251276186,377.3484035462418
s090726_054840.rf.pcm.dynspec,55038.24270807747,1368.88,230.5,3840.0,60.0,0.25,1616.2139399796738,292.2980518654622
s090901_084701.rf.pcm.dynspec,55075.36655085957,1368.88,230.5,3839.99,60.0,0.25,1250.6851659208864,177.87714036312343
s091012_095323.rf.pcm.dynspec,55116.41261563733,1368.88,230.5,3839.99,60.0,0.25,15261.947060304237,6573.398384444664
s091110_213249.rf.pcm.dynspec,55145.89826379223,1368.88,230.5,3839.99,60.0,0.25,3531.5470697206165,1076.9426907311565
s091127_201249.rf.pcm.dynspec,55162.84270810567,1368.88,230.5,3840.0,60.0,0.25,2938.9730422728417,411.4339758208041
s091215_183557.rf.pcm.dynspec,55180.77546278648,1368.88,230.5,3839.99,60.0,0.25,15777.300628377383,4375.368424214507
s100106_165558.rf.pcm.dynspec,55202.70613404448,1368.88,230.5,3839.99,60.0,0.25,3379.976858737118,498.59459474055643
s100205_234159.rf.pcm.dynspec,55232.98796287083,1368.88,230.5,3839.99,60.0,0.25,1809.825112181351,175.0477203421106
s100220_014159.rf.pcm.dynspec,55247.07129624203,1368.88,230.5,1319.98,60.0,0.25,3419.0862957955646,1196.0361487491982
s100316_130209.rf.pcm.dynspec,55271.54363403808,1368.88,230.5,3840.0,60.0,0.25,2607.15646829254,959.636150281644
s100425_160558.rf.pcm.dynspec,55311.67129609908,1368.88,230.5,3839.99,60.0,0.25,19251.6090318558,5535.48611240525
s100504_153458.rf.pcm.dynspec,55320.649768413736,1368.88,230.5,3839.99,60.0,0.25,4495.723325871227,1459.4601617377675
s100504_164308.rf.pcm.dynspec,55320.69710638563,1368.88,230.5,3839.99,60.0,0.25,3745.8815446343147,1159.8795709333185
s100504_180108.rf.pcm.dynspec,55320.751273064736,1368.88,230.5,3839.99,60.0,0.25,3719.601398043402,1030.1051629663275
s100511_084406.rf.pcm.dynspec,55327.36446736787,1368.88,230.5,3839.99,60.0,0.25,3031.8646018079307,661.4897709420446
s100709_113559.rf.pcm.dynspec,55386.48379609487,1368.88,230.5,3839.99,60.0,0.25,3736.737682703538,935.3347653573823
s101003_073629.rf.pcm.dynspec,55472.31747680347,1368.88,230.5,3839.98,60.0,0.25,3137.4721860504474,563.1059773941643
s101023_092218.rf.pcm.dynspec,55492.39097196788,1368.88,230.5,3239.99,60.0,0.25,1056.631331965592,113.42657846648166
s101129_041458.rf.pcm.dynspec,55529.17754616603,1368.88,230.5,3840.0,60.0,0.25,3629.758723574864,787.7653203745482
s110107_195738.rf.pcm.dynspec,55568.83217581373,1368.88,230.5,3839.99,60.0,0.25,1419.0863875046355,402.1019532741512
s110119_172517.rf.pcm.dynspec,55580.72662031513,1368.88,230.5,3839.98,60.0,0.25,1297.836029118984,154.28119519086388
s110226_005647.rf.pcm.dynspec,55618.04016187628,1368.88,230.5,3839.99,60.0,0.25,1514.9809653787258,312.83927143709064
s110324_123115.rf.pcm.dynspec,55644.52222219407,1368.88,230.5,3839.99,60.0,0.25,2067.7626760775343,362.2954490062825
s110612_070527.rf.pcm.dynspec,55724.295949055275,1368.88,230.5,3840.0,60.0,0.25,6664.459506087509,1619.7157840249567
s110624_144058.rf.pcm.dynspec,55736.61238430583,1368.88,230.5,3839.99,60.0,0.25,9521.369114532483,2293.9710660055157
s110928_234337.rf.pcm.dynspec,55832.98912050537,1368.88,230.5,2939.98,60.0,0.25,1333.927612805439,209.23119069770178
s110930_005357.rf.pcm.dynspec,55834.03796300033,1368.88,230.5,3839.99,60.0,0.25,1490.8820612138898,205.1451583612492
s111017_052847.rf.pcm.dynspec,55851.22881959527,1368.88,230.5,3839.98,60.0,0.25,2400.110883794165,720.1220540841617
s111030_005818.rf.pcm.dynspec,55864.04108807277,1369.0,230.25,3779.99,60.0,0.25,1657.2692769016405,572.6626622585651
s111120_015227.rf.pcm.dynspec,55885.078587947675,1369.0,230.25,3839.99,60.0,0.25,2432.6445276421405,281.3471260109874
s111201_065457.rf.pcm.dynspec,55896.288657441626,1369.0,230.25,2939.98,60.0,0.25,1327.7432113984516,223.08532402137755
s111219_185948.rf.pcm.dynspec,55914.79212967403,1369.0,230.25,3839.99,60.0,0.25,1321.636322114864,171.35695626855787
s120105_202738.rf.pcm.dynspec,55931.853125012676,1369.0,230.25,3839.99,60.0,0.25,10056.686157737853,3513.671819595621
s120121_162626.rf.pcm.dynspec,55947.68553241657,1369.12,230.0,3839.99,60.0,0.25,2976.2976847823747,642.271648120549
s120205_020228.rf.pcm.dynspec,55962.08564807302,1369.0,230.25,3839.99,60.0,0.25,18983.976833692577,5784.214657908241
s120318_130358.rf.pcm.dynspec,56004.545023264036,1369.0,230.25,3839.98,60.0,0.25,2994.320982342794,418.1769172926574
s120406_201258.rf.pcm.dynspec,56023.842939849674,1368.88,230.5,3839.99,60.0,0.25,4180.82188815218,1457.419826354754
s120422_095638.rf.pcm.dynspec,56039.414930503975,1368.88,230.5,3839.99,60.0,0.25,8775.673647741505,3018.9553799174532
s120422_110508.rf.pcm.dynspec,56039.46250010903,1368.88,230.5,3839.98,60.0,0.25,7209.227616731268,3278.4670611493657
s120502_143818.rf.pcm.dynspec,56049.61053239198,1368.88,230.5,3839.98,60.0,0.25,13660.895635998751,3693.8712145122436
s120505_101008.rf.pcm.dynspec,56052.424305636836,1368.88,230.5,3839.99,60.0,0.25,3786.672302312361,803.0306913642944
s120524_085927.rf.pcm.dynspec,56071.375115802235,1368.88,230.5,3839.99,60.0,0.25,4443.556474755247,953.4320595629307
s120616_084757.rf.pcm.dynspec,56094.36712960697,1369.0,230.25,3839.99,60.0,0.25,13875.408282907281,5840.922047892232
s120617_131019.rf.pcm.dynspec,56095.54942128567,1369.0,230.25,3839.99,60.0,0.25,8748.068380183586,2104.690774776591
s120708_085739.rf.pcm.dynspec,56116.373958500575,1368.88,230.5,3839.98,60.0,0.25,2447.35234290235,289.8003365678881
s120921_015117.rf.pcm.dynspec,56191.07777783933,1368.88,230.5,3839.99,60.0,0.25,7121.36052316803,1743.4541215350296
s120923_004749.rf.pcm.dynspec,56193.03368072477,1368.88,230.5,3839.98,60.0,0.25,1951.836676902313,221.5160405281628
s121006_012257.rf.pcm.dynspec,56206.058102018775,1368.88,230.5,3839.97,60.0,0.25,2302.5176255173574,225.93781727859513
s121022_225739.rf.pcm.dynspec,56222.95717601593,1368.88,230.5,3659.98,60.0,0.25,3207.255308682886,583.0247722197033
s121023_024817.rf.pcm.dynspec,56223.11736124857,1368.88,230.5,2879.99,60.0,0.25,3055.620805615872,825.6070592339682
s121116_214847.rf.pcm.dynspec,56247.90937503543,1368.88,230.5,3839.99,60.0,0.25,4696.424043505727,846.7440393865636
s121208_231028.rf.pcm.dynspec,56269.96608798787,1368.88,230.5,3839.99,60.0,0.25,3394.568960075901,722.344106354333
s121221_004737.rf.pcm.dynspec,56282.033564844176,1368.88,230.5,3839.99,60.0,0.25,3274.6499379897273,333.66659327453283
s130112_191142.rf.pcm.dynspec,56304.800347250675,1368.88,230.5,3599.99,60.0,0.25,5345.136208161882,824.2653820449323
s130127_161503.rf.pcm.dynspec,56319.67766213243,1368.88,230.5,3839.98,60.0,0.25,2234.1806125424528,617.1410677159175
s130128_155314.rf.pcm.dynspec,56320.66249996798,1368.88,230.5,3839.99,60.0,0.25,10376.313711761835,2050.6872628719943
s130208_185143.rf.pcm.dynspec,56331.78645835637,1368.88,230.5,3840.0,60.0,0.25,2214.573756712947,296.11490078589986
s130302_143258.rf.pcm.dynspec,56353.606713051675,1369.0,230.25,3839.99,60.0,0.25,18313.41882461756,6008.9903427887
s130321_182828.rf.pcm.dynspec,56372.770254610274,1368.88,230.5,3789.99,60.0,0.25,13520.763682721421,4278.206228564104
s130427_110022.rf.pcm.dynspec,56409.45914346707,1368.88,230.5,3839.99,60.0,0.25,16550.530196458792,4909.433363117294
s130427_120802.rf.pcm.dynspec,56409.50613422357,1368.88,230.5,3839.99,60.0,0.25,9247.794298598621,1564.9274915835017
s130512_094041.rf.pcm.dynspec,56424.40381945687,1368.88,230.5,3839.98,60.0,0.25,6532.525966851647,1619.14858369847
s130512_192722.rf.pcm.dynspec,56424.811226961836,1369.0,230.25,2099.99,60.0,0.25,4712.289365363013,1722.3959710536963
s130525_090326.rf.pcm.dynspec,56437.37789347918,1368.88,230.5,3179.99,60.0,0.25,6494.562563530602,1348.1233013047608
s130603_095422.rf.pcm.dynspec,56446.413310302836,1368.88,230.5,3839.99,60.0,0.25,6856.936715796108,2410.6381562234815
s130619_075832.rf.pcm.dynspec,56462.332870416736,1368.88,230.5,3839.99,60.0,0.25,6128.670110271922,1564.9274915835017
s130622_062552.rf.pcm.dynspec,56465.26851853547,1368.88,230.5,3840.0,60.0,0.25,3706.6204980833654,1007.6196663056297
s130705_073132.rf.pcm.dynspec,56478.314120336974,1368.88,230.5,3839.99,60.0,0.25,7011.534988695701,1079.7828019141286
s130810_034742.rf.pcm.dynspec,56514.15868073478,1368.88,230.5,3839.98,60.0,0.25,2229.65815949773,215.11799938521284
s130824_031406.rf.pcm.dynspec,56528.13530075333,1368.88,230.5,2700.0,60.0,0.25,6135.40987598285,2131.7309848429845
s130901_022422.rf.pcm.dynspec,56536.100810294236,1368.88,230.5,3839.99,60.0,0.25,10888.92041806358,5440.925910680395
s130914_011852.rf.pcm.dynspec,56549.05532404497,1368.88,230.5,3839.99,60.0,0.25,10254.856157323406,3708.5799875579823
s130930_013922.rf.pcm.dynspec,56565.06956006928,1368.88,230.5,3840.0,60.0,0.25,8303.684348977438,4099.471287571776
s131014_042103.rf.pcm.dynspec,56579.18182874313,1368.88,230.5,2219.99,60.0,0.25,7749.253219346664,2873.8960410763366
s131016_072002.rf.pcm.dynspec,56581.306134325736,1368.88,230.5,3839.99,60.0,0.25,12554.771496898855,6269.701875715726
s131025_222913.rf.pcm.dynspec,56590.93750009003,1368.88,230.5,3839.99,60.0,0.25,5412.24672706845,1312.6188290731757
s131220_004503.rf.pcm.dynspec,56646.03182872463,1369.0,230.25,3839.99,60.0,0.25,3476.951660683004,803.3509428865216
s140111_025252.rf.pcm.dynspec,56668.120601892275,1369.0,230.25,3840.0,60.0,0.25,8491.64060053634,3621.9775344966606
s140130_182543.rf.pcm.dynspec,56687.76840280477,1369.0,230.25,3840.0,60.0,0.25,18905.91782842242,5784.214657908241
s140321_143212.rf.pcm.dynspec,56737.60624992092,1369.0,230.25,3839.99,60.0,0.25,9886.138162327585,2922.687785613522
s140410_151401.rf.pcm.dynspec,56757.63530099647,1368.88,230.5,3840.0,60.0,0.25,9021.290593626429,3018.9553799174532
s140412_130801.rf.pcm.dynspec,56759.54780090857,1368.88,230.5,3839.99,60.0,0.25,7675.8329689502425,2691.0519254499377
s140412_141521.rf.pcm.dynspec,56759.59456025763,1368.88,230.5,3839.99,60.0,0.25,7536.9845290060275,2873.8960410763366
s140426_140812.rf.pcm.dynspec,56773.58958344593,1368.88,230.5,3839.99,60.0,0.25,7009.666153990386,4303.023301650432
s150306_144241.rf.pcm.dynspec,57087.61354161228,1369.0,230.25,3839.99,60.0,0.25,2246.440517806621,771.7274138544233
t080814_052401.rf.pcm.dynspec,54692.22557857912,1368.88,230.5,3839.98,60.0,0.25,5149.916292974611,2232.0834581642694
t080902_041145.rf.pcm.dynspec,54711.17534711043,1368.88,230.5,3839.99,60.0,0.25,6130.662637977027,2819.7286743361988
t081015_025800.rf.pcm.dynspec,54754.124074020874,1368.88,230.5,3839.98,60.0,0.25,1159.0444030125118,147.04123258423638
t081026_090541.rf.pcm.dynspec,54765.37951376753,1368.88,230.5,3419.98,60.0,0.25,4158.994486514945,755.4839750028664
t081113_203139.rf.pcm.dynspec,54783.85578688158,1368.88,230.5,2219.99,60.0,0.25,11056.794194105425,5440.925910680395
t081230_172121.rf.pcm.dynspec,54830.723726763536,1368.88,230.5,3839.99,60.0,0.25,3144.995821077597,720.326380797095
t081231_040532.rf.pcm.dynspec,54831.17106458398,1368.88,230.5,3839.99,60.0,0.25,6124.084238331358,2493.330334560175
t090124_154829.rf.pcm.dynspec,54855.65914345793,1368.88,230.5,3839.99,60.0,0.25,3585.8648369024086,1314.2832391024542
t090210_174140.rf.pcm.dynspec,54872.73784707588,1368.88,230.5,3839.99,60.0,0.25,5160.291866910976,1962.088942725287
t090222_141059.rf.pcm.dynspec,54884.59143499057,1368.88,230.5,3839.99,60.0,0.25,10753.143788086873,2734.055779656862
t090424_213602.rf.pcm.dynspec,54945.90057852038,1368.88,230.5,2099.99,60.0,0.25,17710.069404264752,6006.59489118518
t090701_064451.rf.pcm.dynspec,55013.28171261653,1368.88,230.5,3840.0,60.0,0.25,2337.148509853409,705.3113705076331
t090726_054840.rf.pcm.dynspec,55038.24259243792,1368.88,230.5,3839.98,60.0,0.25,1543.6039334626234,150.36442944484313
t090901_084701.rf.pcm.dynspec,55075.36655085957,1368.88,230.5,3839.99,60.0,0.25,1265.0518983208808,196.54145522597895
t091012_095323.rf.pcm.dynspec,55116.41261563733,1369.0,230.25,3839.99,60.0,0.25,16094.360797342888,6402.89806633305
t091110_213249.rf.pcm.dynspec,55145.89826379223,1369.0,230.25,3839.99,60.0,0.25,3490.318427527515,904.0025616570264
t091127_201250.rf.pcm.dynspec,55162.84270810567,1369.0,230.25,3840.0,60.0,0.25,2613.737998912637,296.77075637947854
t100106_165559.rf.pcm.dynspec,55202.70601844893,1368.88,230.5,3839.99,60.0,0.25,3452.0821576547014,620.5137891489773
t100205_234200.rf.pcm.dynspec,55232.98796287083,1368.88,230.5,3839.99,60.0,0.25,1824.1864615551615,187.73745581383344
t100220_014200.rf.pcm.dynspec,55247.07129624203,1368.88,230.5,1319.98,60.0,0.25,3070.8024413527405,1429.0849133492895
t100316_130210.rf.pcm.dynspec,55271.54363403808,1369.0,230.25,3840.0,60.0,0.25,2557.120236212434,825.9363142927408
t100425_160600.rf.pcm.dynspec,55311.67129609908,1368.88,230.5,3839.99,60.0,0.25,18077.790725606246,5781.908811919652
t100504_153506.rf.pcm.dynspec,55320.64988419463,1368.88,230.5,3839.98,60.0,0.25,4453.734535627097,1342.3226002217293
t100504_164308.rf.pcm.dynspec,55320.69710638563,1368.88,230.5,3839.99,60.0,0.25,3628.4214150277658,732.1450523156273
t100504_180109.rf.pcm.dynspec,55320.751273064736,1368.88,230.5,3839.99,60.0,0.25,3792.681569221634,1131.6436396471547
t100511_084416.rf.pcm.dynspec,55327.364583152375,1368.88,230.5,3839.99,60.0,0.25,2941.803947878685,661.4897709420446
t100709_113602.rf.pcm.dynspec,55386.48391172383,1368.88,230.5,3840.01,60.0,0.25,3830.0682304097027,1099.5360781051409
t101003_073629.rf.pcm.dynspec,55472.31747680347,1368.88,230.5,3839.98,60.0,0.25,3130.388204536652,563.1059773941643
t101023_092217.rf.pcm.dynspec,55492.39097196788,1368.88,230.5,3239.99,60.0,0.25,1045.3663190370178,97.03702754274723
t101129_041533.rf.pcm.dynspec,55529.178009148935,1368.88,230.5,3839.98,60.0,0.25,3573.683669787594,745.5625517898512
t101219_201208.rf.pcm.dynspec,55549.842245180174,1368.88,230.5,3840.0,60.0,0.25,1289.0561005846096,389.0892138030395
t110107_195742.rf.pcm.dynspec,55568.832291595834,1368.88,230.5,3839.99,60.0,0.25,1493.8913026151247,356.235941624275
t110119_172518.rf.pcm.dynspec,55580.72638857403,1368.88,230.5,3839.99,60.0,0.25,1288.6942453036572,193.36245021684317
t110226_005648.rf.pcm.dynspec,55618.03993049933,1368.88,230.5,3839.99,60.0,0.25,1385.8125052380835,194.6858689289469
t110324_123115.rf.pcm.dynspec,55644.52222219407,1368.88,230.5,3839.99,60.0,0.25,1881.3077368737502,347.361203109733
t110612_070533.rf.pcm.dynspec,55724.29606485623,1369.0,230.25,3839.99,60.0,0.25,6690.698619158722,2075.1480603777018
t110624_144059.rf.pcm.dynspec,55736.612268506076,1369.0,230.25,3839.99,60.0,0.25,9417.97174429875,2403.896066276146
t110928_234343.rf.pcm.dynspec,55832.98923611402,1369.0,230.25,2939.99,60.0,0.25,1306.559420308832,216.3058897228623
t110930_005405.rf.pcm.dynspec,55834.03807879103,1368.88,230.5,3839.98,60.0,0.25,1442.9491777618412,230.88258396891837
t111017_052847.rf.pcm.dynspec,55851.22881959527,1368.88,230.5,3839.98,60.0,0.25,2438.5694512290597,898.7818148693556
t111030_005824.rf.pcm.dynspec,55864.04108807277,1368.88,230.5,3774.99,60.0,0.25,1499.9090332052185,275.18775433807576
t111120_015228.rf.pcm.dynspec,55885.078587947675,1369.0,230.25,3839.99,60.0,0.25,2558.2103792649555,305.1098275694472
t111201_065457.rf.pcm.dynspec,55896.288657441626,1368.88,230.5,2939.98,60.0,0.25,1468.4866705576965,342.9727280222238
t111219_185955.rf.pcm.dynspec,55914.79212967403,1369.0,230.25,3839.99,60.0,0.25,1279.8011187232835,143.5693568361115
t120105_202745.rf.pcm.dynspec,55931.853125012676,1368.88,230.5,3839.99,60.0,0.25,13622.860124296896,3520.8184156068182
t120121_162626.rf.pcm.dynspec,55947.68553241657,1369.0,230.25,3839.99,60.0,0.25,2906.6079573607826,612.6118885658777
t120318_130358.rf.pcm.dynspec,56004.54490747258,1369.0,230.25,3840.0,60.0,0.25,3173.9987211255284,498.79343605466437
t120406_201300.rf.pcm.dynspec,56023.842824077175,1368.88,230.5,3839.99,60.0,0.25,4104.405243189906,1457.419826354754
t120422_095637.rf.pcm.dynspec,56039.414814916134,1368.88,230.5,3839.98,60.0,0.25,8558.758683214346,2770.7742465323486
t120422_110508.rf.pcm.dynspec,56039.462384316175,1368.88,230.5,3840.0,60.0,0.25,6535.027048352265,2887.7660099367085
t120524_085935.rf.pcm.dynspec,56071.37523158543,1368.88,230.5,3839.98,60.0,0.25,4355.1369691231475,953.4320595629307
t120708_085738.rf.pcm.dynspec,56116.37384270717,1368.88,230.5,3839.98,60.0,0.25,2376.329474678961,262.96280745696333
t120921_015118.rf.pcm.dynspec,56191.07777783933,1368.88,230.5,3839.99,60.0,0.25,6865.253533419526,1287.2689658924726
t120923_004756.rf.pcm.dynspec,56193.033796176474,1368.88,230.5,3839.99,60.0,0.25,1943.007887507862,213.98870434330527
t121006_012257.rf.pcm.dynspec,56206.058102018775,1368.88,230.5,3839.97,60.0,0.25,2348.5587438100943,225.93781727859513
t121022_225739.rf.pcm.dynspec,56222.95717601593,1368.88,230.5,3659.98,60.0,0.25,3257.377096847482,701.9391900761526
t121023_024825.rf.pcm.dynspec,56223.117476853025,1368.88,230.5,2879.99,60.0,0.25,3178.4850049822844,927.5006835310248
t121116_214855.rf.pcm.dynspec,56247.909490822036,1368.88,230.5,3839.99,60.0,0.25,4477.398520353744,763.8071591844016
t121208_231029.rf.pcm.dynspec,56269.96608798787,1368.88,230.5,3839.99,60.0,0.25,3391.6591497870063,722.344106354333
t121221_004737.rf.pcm.dynspec,56282.033564844176,1368.88,230.5,3839.99,60.0,0.25,3552.0309990867972,347.361203109733
t130112_191143.rf.pcm.dynspec,56304.800347250675,1368.88,230.5,3599.99,60.0,0.25,5364.980980346637,824.2653820449323
t130127_161503.rf.pcm.dynspec,56319.67766213243,1368.88,230.5,3839.98,60.0,0.25,2338.7796894123544,488.15311724462435
t130128_155314.rf.pcm.dynspec,56320.66249996798,1368.88,230.5,3839.99,60.0,0.25,10618.020224305157,2507.9515180767444
t130208_185143.rf.pcm.dynspec,56331.78645835637,1368.88,230.5,3840.0,60.0,0.25,2143.0436419860284,246.7497085644019
t130302_143257.rf.pcm.dynspec,56353.606713051675,1369.0,230.25,3839.99,60.0,0.25,17989.537678858258,5784.214657908241
t130321_182827.rf.pcm.dynspec,56372.770254610274,1368.88,230.5,3839.99,60.0,0.25,13566.512377120172,4278.206228564104
t130427_110021.rf.pcm.dynspec,56409.45914346707,1368.88,230.5,3839.99,60.0,0.25,15448.932902223438,4375.368424214507
t130427_120801.rf.pcm.dynspec,56409.50613422357,1368.88,230.5,3839.99,60.0,0.25,9316.633362723891,1258.3977369582074
t130512_094042.rf.pcm.dynspec,56424.40381945687,1368.88,230.5,3839.98,60.0,0.25,6789.217819664472,1737.980290488927
t130512_192705.rf.pcm.dynspec,56424.810995379274,1368.88,230.5,2159.98,60.0,0.25,4886.7547688868035,1553.3250579835687
t130603_095421.rf.pcm.dynspec,56446.413310302836,1368.88,230.5,3839.99,60.0,0.25,6764.485733394872,2657.060855737883
t130619_075831.rf.pcm.dynspec,56462.332870416736,1368.88,230.5,3839.99,60.0,0.25,6348.136634900736,1312.6188290731757
t130622_062551.rf.pcm.dynspec,56465.26851853547,1368.88,230.5,3840.0,60.0,0.25,5570.6930430821785,2578.481038956545
t130705_073131.rf.pcm.dynspec,56478.314120336974,1368.88,230.5,3839.99,60.0,0.25,7122.72155477453,1252.835600819554
t130810_034725.rf.pcm.dynspec,56514.158448969974,1368.88,230.5,3840.01,60.0,0.25,2005.9298401220512,165.6283731361372
t130824_031407.rf.pcm.dynspec,56528.13530075333,1368.88,230.5,2700.0,60.0,0.25,5915.263583626758,2493.330334560175
t130901_022408.rf.pcm.dynspec,56536.10057871968,1368.88,230.5,3839.99,60.0,0.25,10518.980356702137,6021.954719388118
t130914_011851.rf.pcm.dynspec,56549.05532404497,1368.88,230.5,3839.99,60.0,0.25,10546.951100886597,3512.2711132682102
t130930_014038.rf.pcm.dynspec,56565.07037029738,1368.88,230.5,3840.0,60.0,0.25,8096.184656079821,2921.5226718850504
t131014_042102.rf.pcm.dynspec,56579.18182874313,1368.88,230.5,2279.99,60.0,0.25,4550.5950779343675,1983.942308717153
t131016_071948.rf.pcm.dynspec,56581.30590274617,1368.88,230.5,3839.99,60.0,0.25,14646.070973262085,6386.8394372317625
t131025_222912.rf.pcm.dynspec,56590.93750009003,1368.88,230.5,3839.99,60.0,0.25,5178.935453509236,1227.7797982773711
t131220_004448.rf.pcm.dynspec,56646.03159726903,1368.88,230.5,3839.99,60.0,0.25,3555.149858258507,669.8358137137558
t140111_025252.rf.pcm.dynspec,56668.120601892275,1368.88,230.5,3840.0,60.0,0.25,9180.31866834491,3957.861693051312
t140130_182528.rf.pcm.dynspec,56687.76817127308,1369.0,230.25,3839.99,60.0,0.25,17773.938952240318,5784.214657908241
t140321_143158.rf.pcm.dynspec,56737.606018578175,1369.0,230.25,3839.99,60.0,0.25,11091.257258914242,7816.988366149267
t140410_151402.rf.pcm.dynspec,56757.63530099647,1368.88,230.5,3840.0,60.0,0.25,9361.816435136434,2835.5942563376893
t140412_130748.rf.pcm.dynspec,56759.54756953183,1369.0,230.25,3839.99,60.0,0.25,7998.302807954381,3387.1858464990232
t140412_141522.rf.pcm.dynspec,56759.59456025763,1368.88,230.5,3839.99,60.0,0.25,6931.249873386578,1926.2982371614282
t140426_140757.rf.pcm.dynspec,56773.58935186477,1368.88,230.5,3839.99,60.0,0.25,9720.288624803628,3613.8095899490377
t140519_162932.rf.pcm.dynspec,56796.68773146747,1368.88,230.5,3839.99,60.0,0.25,4924.122997336604,1995.9577564395056
t140731_074531.rf.pcm.dynspec,56869.323842651735,1368.88,230.5,3839.99,60.0,0.25,10029.415691101452,3203.4872235452913
t140822_074231.rf.pcm.dynspec,56891.321759333536,1368.88,230.5,3839.98,60.0,0.25,5042.360619651736,1281.0747978238755
t140824_083651.rf.pcm.dynspec,56893.35949091757,1368.88,230.5,3839.98,60.0,0.25,5472.434267162092,1258.3977369582074
t140926_074512.rf.pcm.dynspec,56926.323611174936,1369.0,230.25,3840.0,60.0,0.25,11425.647086532346,4264.350114768269
t140927_012111.rf.pcm.dynspec,56927.05694454153,1368.88,230.5,3839.99,60.0,0.25,11280.971991031278,5174.627906898469
t141010_000551.rf.pcm.dynspec,56940.00462962937,1368.88,230.5,3839.99,60.0,0.25,7012.382557415521,1619.997086675398
t141026_081932.rf.pcm.dynspec,56956.34745383578,1368.88,230.5,3839.98,60.0,0.25,6739.88523817842,2657.060855737883
t141113_234231.rf.pcm.dynspec,56974.98842580817,1368.88,230.5,1379.99,60.0,0.25,2857.541148939318,958.8052941175158
t141219_004431.rf.pcm.dynspec,57010.03148142377,1368.88,230.5,3839.99,60.0,0.25,14803.518397618409,6732.792403671723
t141219_044031.rf.pcm.dynspec,57010.19537048103,1368.88,230.5,3839.99,60.0,0.25,7217.1130804288,1276.297730200994
t150306_144228.rf.pcm.dynspec,57087.613310238135,1368.88,230.5,3839.99,60.0,0.25,2219.4540406591404,748.9084227245532
t150308_140242.rf.pcm.dynspec,57089.58576389127,1368.88,230.5,3839.99,60.0,0.25,1990.4319627456935,281.23496849604675
t150319_195202.rf.pcm.dynspec,57100.828472312634,1368.88,230.5,3839.98,60.0,0.25,1724.8507861700452,443.2205755336725
t150414_162511.rf.pcm.dynspec,57126.68472222347,1368.88,230.5,3839.99,60.0,0.25,1066.4056648554479,132.70662729601872
t150428_181021.rf.pcm.dynspec,57140.75775459367,1368.88,230.5,3839.98,60.0,0.25,7730.143228513456,1646.5862951736115
t150428_192312.rf.pcm.dynspec,57140.80833339867,1368.88,230.5,3839.99,60.0,0.25,9221.842551626149,2300.160625436145
t150428_203111.rf.pcm.dynspec,57140.85555553628,1368.88,230.5,3779.99,60.0,0.25,10687.675970565857,2749.698243666863
t150629_071932.rf.pcm.dynspec,57202.305787106234,1368.88,230.5,3839.99,60.0,0.25,1262.5230747907858,139.208520863229
t150803_120912.rf.pcm.dynspec,57237.50694445168,1368.88,230.5,3839.99,60.0,0.25,14970.728413143246,5527.87013673688
t150814_070152.rf.pcm.dynspec,57248.293518503975,1368.88,230.5,3839.99,60.0,0.25,15957.858726880555,3240.293956524691
t151106_023122.rf.pcm.dynspec,57332.10567131367,1369.62,229.0,3839.98,60.0,0.25,10793.003351283227,4868.21764386047
t151220_203001.rf.pcm.dynspec,57376.85474538818,1368.88,230.5,3840.0,60.0,0.25,17639.35327315749,7016.0310829006
t161106_212742.zp.dynspec,57698.894618045466,1369.0,204.25,5339.98,30.0,0.25,14431.73609376069,2608.959542784469
t161107_061813.zp.dynspec,57699.26302088756,1369.0,204.25,9459.99,30.0,0.25,19729.858246521613,5410.27847327728
